transaction_id,date,customer_id,gender,age,product_category,quantity,price_per_unit,total_amount,_computed_total
TXN08128,2022-10-01,CUST082,Female,32,Clothing,5,837,4185,4185
TXN08129,2023-03-29,CUST082,Female,32,Clothing,5,216,1080,1080
TXN08130,2024-02-26,CUST082,Female,32,Beauty,5,682,3410,3410
TXN08131,2022-08-21,CUST082,Female,32,Electronics,3,809,2427,2427
TXN08132,2023-10-22,CUST082,Female,32,Clothing,2,138,276,276
TXN08133,2023-12-02,CUST082,Female,32,Clothing,2,940,1880,1880
TXN08134,2023-11-28,CUST082,Female,32,Beauty,2,584,1168,1168
TXN08135,2024-01-29,CUST082,Female,32,Electronics,3,750,2250,2250
TXN08136,2023-06-01,CUST082,Female,32,Groceries,5,920,4600,4600
TXN08137,2023-07-05,CUST082,Female,32,Beauty,3,969,2907,2907
TXN08138,2023-12-16,CUST082,Female,32,Electronics,3,960,2880,2880
TXN08139,2024-03-22,CUST082,Female,32,Groceries,5,573,2865,2865
TXN08140,2023-04-30,CUST082,Female,32,Clothing,3,380,1140,1140
TXN08141,2024-01-02,CUST082,Female,32,Groceries,1,392,392,392
TXN08142,2022-05-07,CUST082,Female,32,Clothing,1,845,845,845
TXN08143,2022-04-26,CUST082,Female,32,Beauty,3,736,2208,2208
TXN08144,2022-01-23,CUST082,Female,32,Beauty,4,375,1500,1500
TXN08145,2022-11-05,CUST082,Female,32,Sports,3,136,408,408
TXN08146,2022-02-17,CUST082,Female,32,Beauty,4,442,1768,1768
TXN08147,2024-05-16,CUST082,Female,32,Clothing,3,91,273,273
TXN08148,2022-01-05,CUST082,Female,32,Electronics,3,198,594,594
TXN08149,2023-03-02,CUST082,Female,32,Sports,1,403,403,403
TXN08150,2022-11-27,CUST082,Female,32,Sports,3,136,408,408
TXN08151,2022-09-18,CUST082,Female,32,Beauty,5,401,2005,2005
TXN08152,2023-03-26,CUST082,Female,32,Clothing,4,395,1580,1580
TXN08153,2024-03-04,CUST082,Female,32,Clothing,4,824,3296,3296
TXN08154,2024-02-09,CUST082,Female,32,Beauty,5,711,3555,3555
TXN08155,2022-07-04,CUST082,Female,32,Clothing,2,791,1582,1582
TXN08156,2022-01-30,CUST082,Female,32,Beauty,3,516,1548,1548
TXN08157,2022-06-22,CUST082,Female,32,Clothing,5,945,4725,4725
TXN08158,2023-07-27,CUST082,Female,32,Clothing,3,37,111,111
TXN08159,2024-04-16,CUST082,Female,32,Groceries,3,692,2076,2076
TXN08160,2022-01-19,CUST082,Female,32,Beauty,4,122,488,488
TXN08161,2023-11-22,CUST082,Female,32,Sports,4,614,2456,2456
TXN08162,2022-06-12,CUST082,Female,32,Beauty,3,918,2754,2754
TXN08163,2022-03-14,CUST082,Female,32,Clothing,4,708,2832,2832
TXN08164,2022-11-04,CUST082,Female,32,Clothing,5,571,2855,2855
TXN08165,2024-04-21,CUST082,Female,32,Clothing,4,678,2712,2712
TXN08166,2023-05-04,CUST082,Female,32,Clothing,3,777,2331,2331
TXN08167,2023-03-22,CUST082,Female,32,Groceries,4,517,2068,2068
TXN08168,2024-04-16,CUST082,Female,32,Groceries,1,707,707,707
TXN08169,2022-09-29,CUST082,Female,32,Electronics,2,940,1880,1880
TXN08170,2023-12-04,CUST082,Female,32,Groceries,4,232,928,928
TXN08171,2022-03-17,CUST082,Female,32,Beauty,4,306,1224,1224
TXN08172,2022-09-15,CUST082,Female,32,Clothing,5,640,3200,3200
TXN08173,2022-10-04,CUST082,Female,32,Beauty,4,640,2560,2560
TXN08174,2024-01-19,CUST082,Female,32,Electronics,5,38,190,190
TXN08175,2022-03-09,CUST082,Female,32,Beauty,2,212,424,424
TXN08176,2022-10-15,CUST082,Female,32,Clothing,3,886,2658,2658
TXN08177,2023-11-15,CUST082,Female,32,Electronics,2,52,104,104
TXN08178,2022-01-19,CUST082,Female,32,Clothing,5,832,4160,4160
TXN08179,2022-08-07,CUST082,Female,32,Clothing,3,556,1668,1668
TXN08180,2022-12-10,CUST082,Female,32,Electronics,4,40,160,160
TXN08181,2022-04-09,CUST082,Female,32,Clothing,4,80,320,320
TXN08182,2022-01-06,CUST082,Female,32,Groceries,5,906,4530,4530
TXN08183,2022-12-01,CUST082,Female,32,Electronics,2,91,182,182
TXN08184,2024-03-09,CUST082,Female,32,Electronics,2,762,1524,1524
TXN08185,2023-07-07,CUST082,Female,32,Sports,5,664,3320,3320
TXN08186,2023-12-24,CUST082,Female,32,Electronics,3,792,2376,2376
TXN08187,2023-04-23,CUST082,Female,32,Clothing,1,993,993,993
TXN08188,2023-03-25,CUST082,Female,32,Clothing,2,916,1832,1832
TXN08189,2023-04-08,CUST082,Female,32,Beauty,4,269,1076,1076
TXN08190,2022-12-18,CUST082,Female,32,Clothing,3,103,309,309
TXN08191,2024-05-17,CUST082,Female,32,Clothing,4,364,1456,1456
TXN08192,2023-01-19,CUST082,Female,32,Groceries,3,53,159,159
TXN08193,2022-11-29,CUST082,Female,32,Groceries,2,707,1414,1414
TXN08194,2024-04-27,CUST082,Female,32,Electronics,4,837,3348,3348
TXN08195,2022-04-24,CUST082,Female,32,Beauty,4,198,792,792
TXN08196,2023-01-22,CUST082,Female,32,Groceries,4,517,2068,2068
TXN08197,2023-04-28,CUST082,Female,32,Clothing,2,864,1728,1728
TXN08198,2023-01-28,CUST082,Female,32,Sports,1,715,715,715
TXN08199,2022-12-12,CUST082,Female,32,Groceries,3,698,2094,2094
TXN08200,2022-12-09,CUST082,Female,32,Sports,5,607,3035,3035
TXN08201,2023-02-28,CUST082,Female,32,Clothing,3,690,2070,2070
TXN08202,2022-08-04,CUST082,Female,32,Sports,4,536,2144,2144
TXN08203,2022-02-14,CUST082,Female,32,Beauty,3,250,750,750
TXN08204,2022-02-25,CUST082,Female,32,Sports,3,184,552,552
TXN08205,2024-04-12,CUST082,Female,32,Electronics,5,786,3930,3930
TXN08206,2023-05-14,CUST082,Female,32,Clothing,4,719,2876,2876
TXN08207,2022-04-15,CUST082,Female,32,Electronics,5,559,2795,2795
TXN08208,2022-07-13,CUST082,Female,32,Clothing,2,651,1302,1302
TXN08209,2022-02-28,CUST082,Female,32,Electronics,3,810,2430,2430
TXN08210,2023-08-15,CUST082,Female,32,Clothing,2,487,974,974
TXN08211,2022-08-09,CUST082,Female,32,Beauty,2,558,1116,1116
TXN08212,2023-10-24,CUST082,Female,32,Clothing,4,400,1600,1600
TXN08213,2024-05-20,CUST082,Female,32,Clothing,4,90,360,360
TXN08214,2023-10-05,CUST082,Female,32,Electronics,3,879,2637,2637
TXN08215,2022-11-07,CUST082,Female,32,Clothing,3,977,2931,2931
TXN08216,2023-01-04,CUST082,Female,32,Sports,1,590,590,590
TXN08217,2022-08-20,CUST082,Female,32,Sports,3,755,2265,2265
TXN08218,2022-06-24,CUST082,Female,32,Clothing,2,506,1012,1012
TXN08219,2023-07-31,CUST082,Female,32,Beauty,2,800,1600,1600
TXN08220,2023-04-21,CUST082,Female,32,Groceries,1,63,63,63
TXN08221,2023-06-18,CUST082,Female,32,Beauty,2,238,476,476
TXN08222,2024-04-05,CUST082,Female,32,Clothing,1,382,382,382
TXN08223,2024-05-10,CUST082,Female,32,Clothing,4,409,1636,1636
TXN08224,2023-01-18,CUST082,Female,32,Groceries,2,99,198,198
TXN08225,2022-11-25,CUST082,Female,32,Sports,1,83,83,83
TXN08226,2023-03-10,CUST082,Female,32,Clothing,3,401,1203,1203
TXN08227,2022-07-24,CUST082,Female,32,Beauty,3,931,2793,2793
TXN08228,2022-04-20,CUST082,Female,32,Clothing,4,660,2640,2640
TXN08229,2024-02-18,CUST082,Female,32,Electronics,1,395,395,395
TXN08230,2023-11-26,CUST082,Female,32,Clothing,4,329,1316,1316
TXN08231,2023-08-18,CUST082,Female,32,Sports,4,735,2940,2940
TXN08232,2022-04-12,CUST082,Female,32,Beauty,5,620,3100,3100
TXN08233,2022-12-04,CUST082,Female,32,Clothing,1,387,387,387
TXN08234,2023-10-04,CUST082,Female,32,Clothing,2,893,1786,1786
TXN08235,2022-04-29,CUST082,Female,32,Groceries,4,822,3288,3288
TXN08236,2022-04-07,CUST082,Female,32,Clothing,3,480,1440,1440
TXN08237,2023-10-02,CUST082,Female,32,Clothing,1,917,917,917
TXN08238,2022-09-16,CUST082,Female,32,Groceries,4,555,2220,2220
TXN08239,2022-02-02,CUST082,Female,32,Electronics,4,845,3380,3380
TXN08240,2023-07-15,CUST082,Female,32,Clothing,3,397,1191,1191
TXN08241,2024-03-02,CUST082,Female,32,Groceries,2,153,306,306
TXN08242,2022-06-05,CUST082,Female,32,Clothing,3,613,1839,1839
TXN08243,2022-01-09,CUST082,Female,32,Clothing,5,529,2645,2645
TXN08244,2023-05-16,CUST082,Female,32,Electronics,5,188,940,940
TXN08245,2023-02-28,CUST082,Female,32,Electronics,5,77,385,385
TXN08246,2023-03-27,CUST082,Female,32,Electronics,3,373,1119,1119
TXN08247,2024-06-16,CUST082,Female,32,Sports,4,783,3132,3132
TXN08248,2023-01-22,CUST082,Female,32,Electronics,2,379,758,758
TXN08249,2023-06-29,CUST082,Female,32,Clothing,3,123,369,369
TXN08250,2022-04-10,CUST082,Female,32,Groceries,1,408,408,408
TXN08251,2022-04-28,CUST083,Male,54,Clothing,2,822,1644,1644
TXN08252,2023-05-16,CUST083,Male,54,Clothing,5,252,1260,1260
TXN08253,2022-04-23,CUST083,Male,54,Electronics,4,222,888,888
TXN08254,2024-02-15,CUST083,Male,54,Electronics,5,308,1540,1540
TXN08255,2023-10-22,CUST083,Male,54,Groceries,3,17,51,51
TXN08256,2022-09-12,CUST083,Male,54,Clothing,5,470,2350,2350
TXN08257,2024-02-27,CUST083,Male,54,Electronics,2,337,674,674
TXN08258,2023-07-08,CUST083,Male,54,Clothing,1,276,276,276
TXN08259,2022-11-04,CUST084,Female,38,Clothing,2,515,1030,1030
TXN08260,2023-05-05,CUST084,Female,38,Groceries,1,428,428,428
TXN08261,2023-08-29,CUST084,Female,38,Electronics,2,34,68,68
TXN08262,2022-12-09,CUST084,Female,38,Electronics,5,306,1530,1530
TXN08263,2024-06-10,CUST084,Female,38,Sports,1,214,214,214
TXN08264,2022-02-11,CUST084,Female,38,Beauty,5,559,2795,2795
TXN08265,2023-01-23,CUST084,Female,38,Beauty,5,204,1020,1020
TXN08266,2022-11-17,CUST084,Female,38,Beauty,5,150,750,750
TXN08267,2023-12-16,CUST084,Female,38,Sports,1,302,302,302
TXN08268,2023-08-29,CUST084,Female,38,Groceries,1,901,901,901
TXN08269,2023-09-07,CUST084,Female,38,Clothing,5,76,380,380
TXN08270,2024-04-17,CUST084,Female,38,Beauty,3,714,2142,2142
TXN08271,2023-11-09,CUST084,Female,38,Electronics,3,789,2367,2367
TXN08272,2023-08-29,CUST084,Female,38,Clothing,3,275,825,825
TXN08273,2022-08-27,CUST084,Female,38,Clothing,5,61,305,305
TXN08274,2023-08-03,CUST084,Female,38,Clothing,1,348,348,348
TXN08275,2022-05-01,CUST084,Female,38,Beauty,5,860,4300,4300
TXN08276,2023-07-24,CUST084,Female,38,Groceries,5,732,3660,3660
TXN08277,2022-03-13,CUST084,Female,38,Groceries,3,513,1539,1539
TXN08278,2024-01-19,CUST084,Female,38,Clothing,3,558,1674,1674
TXN08279,2022-09-29,CUST084,Female,38,Sports,5,475,2375,2375
TXN08280,2023-01-02,CUST084,Female,38,Electronics,3,652,1956,1956
TXN08281,2023-12-05,CUST084,Female,38,Groceries,3,829,2487,2487
TXN08282,2023-10-18,CUST084,Female,38,Sports,5,642,3210,3210
TXN08283,2023-10-13,CUST084,Female,38,Electronics,2,188,376,376
TXN08284,2022-01-19,CUST084,Female,38,Clothing,5,774,3870,3870
TXN08285,2023-04-05,CUST084,Female,38,Groceries,2,131,262,262
TXN08286,2023-09-21,CUST084,Female,38,Electronics,1,620,620,620
TXN08287,2022-08-15,CUST084,Female,38,Electronics,2,257,514,514
TXN08288,2023-04-29,CUST084,Female,38,Electronics,3,955,2865,2865
TXN08289,2022-05-06,CUST084,Female,38,Groceries,1,19,19,19
TXN08290,2023-05-16,CUST084,Female,38,Beauty,5,78,390,390
TXN08291,2022-01-27,CUST084,Female,38,Electronics,5,54,270,270
TXN08292,2023-12-08,CUST084,Female,38,Beauty,1,506,506,506
TXN08293,2022-05-01,CUST084,Female,38,Groceries,1,617,617,617
TXN08294,2023-06-10,CUST084,Female,38,Beauty,1,994,994,994
TXN08295,2022-01-27,CUST084,Female,38,Clothing,3,932,2796,2796
TXN08296,2022-08-28,CUST084,Female,38,Beauty,4,904,3616,3616
TXN08297,2022-06-01,CUST084,Female,38,Electronics,3,290,870,870
TXN08298,2024-01-31,CUST084,Female,38,Clothing,1,401,401,401
TXN08299,2022-05-12,CUST084,Female,38,Sports,3,538,1614,1614
TXN08300,2022-01-06,CUST084,Female,38,Beauty,5,657,3285,3285
TXN08301,2022-12-04,CUST084,Female,38,Clothing,1,179,179,179
TXN08302,2024-04-13,CUST084,Female,38,Electronics,5,891,4455,4455
TXN08303,2022-02-20,CUST084,Female,38,Electronics,3,755,2265,2265
TXN08304,2022-04-02,CUST084,Female,38,Groceries,5,936,4680,4680
TXN08305,2022-03-17,CUST084,Female,38,Groceries,4,756,3024,3024
TXN08306,2023-08-15,CUST084,Female,38,Electronics,3,372,1116,1116
TXN08307,2023-08-28,CUST084,Female,38,Beauty,3,37,111,111
TXN08308,2022-01-31,CUST084,Female,38,Electronics,5,633,3165,3165
TXN08309,2022-02-19,CUST084,Female,38,Clothing,2,236,472,472
TXN08310,2022-10-15,CUST084,Female,38,Electronics,4,398,1592,1592
TXN08311,2023-04-20,CUST084,Female,38,Beauty,3,775,2325,2325
TXN08312,2024-03-03,CUST084,Female,38,Groceries,4,612,2448,2448
TXN08313,2023-02-03,CUST084,Female,38,Clothing,4,967,3868,3868
TXN08314,2024-04-09,CUST084,Female,38,Electronics,2,200,400,400
TXN08315,2022-03-04,CUST084,Female,38,Beauty,4,589,2356,2356
TXN08316,2022-11-03,CUST084,Female,38,Beauty,5,502,2510,2510
TXN08317,2022-09-22,CUST084,Female,38,Groceries,4,744,2976,2976
TXN08318,2023-05-11,CUST084,Female,38,Clothing,5,215,1075,1075
TXN08319,2024-01-18,CUST084,Female,38,Clothing,3,961,2883,2883
TXN08320,2024-05-06,CUST084,Female,38,Clothing,2,579,1158,1158
TXN08321,2022-08-28,CUST084,Female,38,Beauty,3,35,105,105
TXN08322,2024-06-09,CUST084,Female,38,Beauty,4,427,1708,1708
TXN08323,2022-02-04,CUST084,Female,38,Beauty,2,654,1308,1308
TXN08324,2024-01-08,CUST084,Female,38,Electronics,4,356,1424,1424
TXN08325,2022-02-02,CUST084,Female,38,Sports,3,297,891,891
TXN08326,2022-01-30,CUST084,Female,38,Clothing,4,214,856,856
TXN08327,2022-06-22,CUST084,Female,38,Groceries,2,32,64,64
TXN08328,2023-11-23,CUST084,Female,38,Electronics,3,422,1266,1266
TXN08329,2022-08-02,CUST084,Female,38,Electronics,1,31,31,31
TXN08330,2023-08-18,CUST084,Female,38,Electronics,3,148,444,444
TXN08331,2023-07-30,CUST084,Female,38,Groceries,3,809,2427,2427
TXN08332,2023-10-16,CUST084,Female,38,Electronics,4,433,1732,1732
TXN08333,2022-12-03,CUST084,Female,38,Electronics,2,770,1540,1540
TXN08334,2022-05-05,CUST084,Female,38,Clothing,1,118,118,118
TXN08335,2023-09-15,CUST084,Female,38,Groceries,2,859,1718,1718
TXN08336,2023-10-15,CUST084,Female,38,Groceries,5,537,2685,2685
TXN08337,2023-03-29,CUST084,Female,38,Beauty,4,857,3428,3428
TXN08338,2022-02-07,CUST084,Female,38,Electronics,5,648,3240,3240
TXN08339,2023-12-03,CUST084,Female,38,Electronics,5,342,1710,1710
TXN08340,2022-02-18,CUST084,Female,38,Clothing,2,100,200,200
TXN08341,2022-11-16,CUST084,Female,38,Beauty,1,525,525,525
TXN08342,2023-04-20,CUST084,Female,38,Clothing,4,373,1492,1492
TXN08343,2022-08-08,CUST084,Female,38,Clothing,2,321,642,642
TXN08344,2023-09-19,CUST084,Female,38,Beauty,2,506,1012,1012
TXN08345,2022-01-09,CUST084,Female,38,Groceries,5,510,2550,2550
TXN08346,2022-04-08,CUST084,Female,38,Clothing,3,781,2343,2343
TXN08347,2022-12-09,CUST084,Female,38,Electronics,1,969,969,969
TXN08348,2023-05-15,CUST084,Female,38,Clothing,4,867,3468,3468
TXN08349,2023-05-10,CUST084,Female,38,Beauty,5,294,1470,1470
TXN08350,2022-08-24,CUST084,Female,38,Sports,3,223,669,669
TXN08351,2023-09-20,CUST084,Female,38,Clothing,5,145,725,725
TXN08352,2022-12-07,CUST084,Female,38,Electronics,5,926,4630,4630
TXN08353,2023-01-23,CUST084,Female,38,Electronics,5,913,4565,4565
TXN08354,2023-02-26,CUST084,Female,38,Clothing,4,686,2744,2744
TXN08355,2023-07-12,CUST084,Female,38,Groceries,3,222,666,666
TXN08356,2023-06-15,CUST084,Female,38,Beauty,3,511,1533,1533
TXN08357,2022-02-11,CUST084,Female,38,Clothing,1,796,796,796
TXN08358,2024-03-04,CUST084,Female,38,Beauty,4,270,1080,1080
TXN08359,2023-09-13,CUST084,Female,38,Groceries,2,737,1474,1474
TXN08360,2024-04-20,CUST084,Female,38,Beauty,4,352,1408,1408
TXN08361,2023-12-11,CUST084,Female,38,Electronics,4,65,260,260
TXN08362,2023-12-30,CUST084,Female,38,Electronics,3,47,141,141
TXN08363,2023-03-10,CUST084,Female,38,Clothing,4,351,1404,1404
TXN08364,2023-07-19,CUST084,Female,38,Beauty,1,210,210,210
TXN08365,2024-03-07,CUST084,Female,38,Beauty,2,605,1210,1210
TXN08366,2022-01-18,CUST084,Female,38,Beauty,4,224,896,896
TXN08367,2022-01-30,CUST084,Female,38,Clothing,1,588,588,588
TXN08368,2022-08-16,CUST084,Female,38,Beauty,1,132,132,132
TXN08369,2022-02-08,CUST084,Female,38,Clothing,2,282,564,564
TXN08370,2023-09-06,CUST084,Female,38,Beauty,1,691,691,691
TXN08371,2024-05-21,CUST084,Female,38,Clothing,5,936,4680,4680
TXN08372,2024-05-04,CUST084,Female,38,Clothing,1,266,266,266
TXN08373,2022-01-10,CUST084,Female,38,Sports,3,465,1395,1395
TXN08374,2023-08-10,CUST084,Female,38,Beauty,3,161,483,483
TXN08375,2022-01-15,CUST084,Female,38,Beauty,1,35,35,35
TXN08376,2023-09-01,CUST084,Female,38,Groceries,3,409,1227,1227
TXN08377,2024-03-09,CUST084,Female,38,Electronics,3,268,804,804
TXN08378,2022-09-16,CUST084,Female,38,Groceries,3,251,753,753
TXN08379,2022-04-21,CUST084,Female,38,Electronics,3,988,2964,2964
TXN08380,2022-02-09,CUST084,Female,38,Sports,2,977,1954,1954
TXN08381,2024-03-08,CUST084,Female,38,Groceries,2,459,918,918
TXN08382,2022-05-03,CUST084,Female,38,Electronics,1,528,528,528
TXN08383,2023-03-04,CUST084,Female,38,Clothing,1,617,617,617
TXN08384,2023-01-22,CUST084,Female,38,Electronics,4,442,1768,1768
TXN08385,2022-02-12,CUST084,Female,38,Electronics,1,700,700,700
TXN08386,2022-08-23,CUST084,Female,38,Electronics,1,574,574,574
TXN08387,2023-06-10,CUST084,Female,38,Electronics,3,209,627,627
TXN08388,2023-05-01,CUST084,Female,38,Beauty,5,387,1935,1935
TXN08389,2022-06-17,CUST084,Female,38,Beauty,2,370,740,740
TXN08390,2023-02-08,CUST084,Female,38,Beauty,2,940,1880,1880
TXN08391,2022-09-09,CUST084,Female,38,Clothing,4,146,584,584
TXN08392,2023-05-31,CUST084,Female,38,Electronics,5,298,1490,1490
TXN08393,2023-03-07,CUST084,Female,38,Clothing,3,697,2091,2091
TXN08394,2022-08-22,CUST084,Female,38,Beauty,2,79,158,158
TXN08395,2023-04-08,CUST084,Female,38,Clothing,2,807,1614,1614
TXN08396,2023-03-13,CUST084,Female,38,Electronics,2,689,1378,1378
TXN08397,2024-03-14,CUST084,Female,38,Clothing,5,731,3655,3655
TXN08398,2023-08-23,CUST084,Female,38,Clothing,2,508,1016,1016
TXN08399,2022-03-11,CUST084,Female,38,Clothing,5,518,2590,2590
TXN08400,2022-04-28,CUST084,Female,38,Groceries,5,350,1750,1750
TXN08401,2023-09-19,CUST084,Female,38,Sports,1,24,24,24
TXN08402,2023-08-14,CUST084,Female,38,Sports,1,541,541,541
TXN08403,2022-01-26,CUST084,Female,38,Clothing,5,520,2600,2600
TXN08404,2022-11-10,CUST084,Female,38,Sports,1,73,73,73
TXN08405,2024-01-06,CUST084,Female,38,Electronics,5,599,2995,2995
TXN08406,2024-03-27,CUST084,Female,38,Beauty,1,549,549,549
TXN08407,2022-05-06,CUST084,Female,38,Clothing,1,588,588,588
TXN08408,2023-11-17,CUST084,Female,38,Clothing,4,870,3480,3480
TXN08409,2023-04-01,CUST084,Female,38,Sports,2,404,808,808
TXN08410,2024-02-06,CUST084,Female,38,Groceries,4,219,876,876
TXN08411,2022-01-22,CUST084,Female,38,Sports,4,585,2340,2340
TXN08412,2023-02-16,CUST084,Female,38,Clothing,4,395,1580,1580
TXN08413,2022-07-10,CUST084,Female,38,Groceries,5,874,4370,4370
TXN08414,2022-12-06,CUST084,Female,38,Beauty,2,928,1856,1856
TXN08415,2022-12-16,CUST084,Female,38,Electronics,4,901,3604,3604
TXN08416,2022-12-16,CUST084,Female,38,Sports,1,446,446,446
TXN08417,2022-06-01,CUST084,Female,38,Clothing,2,610,1220,1220
TXN08418,2023-07-17,CUST084,Female,38,Sports,4,234,936,936
TXN08419,2022-01-24,CUST084,Female,38,Beauty,2,855,1710,1710
TXN08420,2022-09-15,CUST084,Female,38,Clothing,4,344,1376,1376
TXN08421,2022-05-20,CUST084,Female,38,Beauty,1,729,729,729
TXN08422,2022-02-12,CUST084,Female,38,Beauty,5,801,4005,4005
TXN08423,2023-09-27,CUST084,Female,38,Clothing,2,127,254,254
TXN08424,2022-06-13,CUST084,Female,38,Electronics,1,151,151,151
TXN08425,2022-12-01,CUST084,Female,38,Electronics,3,373,1119,1119
TXN08426,2023-01-16,CUST084,Female,38,Clothing,3,417,1251,1251
TXN08427,2024-01-06,CUST084,Female,38,Beauty,5,785,3925,3925
TXN08428,2023-01-31,CUST084,Female,38,Beauty,2,595,1190,1190
TXN08429,2022-12-30,CUST084,Female,38,Beauty,3,987,2961,2961
TXN08430,2022-09-23,CUST084,Female,38,Clothing,5,767,3835,3835
TXN08431,2024-01-14,CUST084,Female,38,Clothing,5,20,100,100
TXN08432,2022-04-04,CUST084,Female,38,Beauty,3,573,1719,1719
TXN08433,2022-01-21,CUST084,Female,38,Beauty,5,149,745,745
TXN08434,2022-08-07,CUST084,Female,38,Sports,5,230,1150,1150
TXN08435,2022-02-27,CUST084,Female,38,Clothing,5,984,4920,4920
TXN08436,2023-01-13,CUST084,Female,38,Clothing,1,284,284,284
TXN08437,2024-02-17,CUST084,Female,38,Beauty,2,382,764,764
TXN08438,2023-05-16,CUST084,Female,38,Beauty,3,997,2991,2991
TXN08439,2023-08-30,CUST084,Female,38,Beauty,4,281,1124,1124
TXN08440,2024-01-09,CUST084,Female,38,Beauty,1,569,569,569
TXN08441,2022-08-07,CUST084,Female,38,Clothing,5,930,4650,4650
TXN08442,2023-06-25,CUST084,Female,38,Beauty,1,558,558,558
TXN08443,2023-08-29,CUST084,Female,38,Electronics,2,774,1548,1548
TXN08444,2022-02-13,CUST084,Female,38,Clothing,1,205,205,205
TXN08445,2022-06-04,CUST084,Female,38,Groceries,1,452,452,452
TXN08446,2022-04-20,CUST084,Female,38,Beauty,2,487,974,974
TXN08447,2023-08-17,CUST084,Female,38,Clothing,2,908,1816,1816
TXN08448,2023-08-24,CUST084,Female,38,Sports,1,386,386,386
TXN08449,2023-07-26,CUST084,Female,38,Groceries,4,540,2160,2160
TXN08450,2023-08-05,CUST084,Female,38,Sports,3,251,753,753
TXN08451,2022-07-16,CUST084,Female,38,Clothing,3,366,1098,1098
TXN08452,2023-05-17,CUST084,Female,38,Electronics,2,428,856,856
TXN08453,2023-11-01,CUST084,Female,38,Electronics,3,634,1902,1902
TXN08454,2022-07-04,CUST084,Female,38,Groceries,5,643,3215,3215
TXN08455,2023-06-11,CUST084,Female,38,Electronics,3,282,846,846
TXN08456,2022-06-22,CUST084,Female,38,Clothing,2,633,1266,1266
TXN08457,2023-12-16,CUST084,Female,38,Beauty,1,687,687,687
TXN08458,2022-06-03,CUST084,Female,38,Electronics,3,770,2310,2310
TXN08459,2022-12-08,CUST084,Female,38,Clothing,3,546,1638,1638
TXN08460,2023-08-25,CUST084,Female,38,Groceries,5,119,595,595
TXN08461,2023-04-04,CUST084,Female,38,Clothing,1,786,786,786
TXN08462,2024-04-05,CUST084,Female,38,Groceries,2,777,1554,1554
TXN08463,2022-03-18,CUST084,Female,38,Clothing,5,127,635,635
TXN08464,2022-01-26,CUST084,Female,38,Beauty,5,901,4505,4505
TXN08465,2023-06-22,CUST084,Female,38,Groceries,1,862,862,862
TXN08466,2023-07-24,CUST084,Female,38,Clothing,2,982,1964,1964
TXN08467,2022-06-08,CUST084,Female,38,Sports,1,464,464,464
TXN08468,2022-11-03,CUST084,Female,38,Sports,2,665,1330,1330
TXN08469,2023-08-14,CUST084,Female,38,Electronics,1,760,760,760
TXN08470,2024-04-19,CUST084,Female,38,Clothing,1,848,848,848
TXN08471,2024-04-14,CUST084,Female,38,Beauty,2,158,316,316
TXN08472,2022-11-13,CUST084,Female,38,Sports,1,790,790,790
TXN08473,2023-01-27,CUST084,Female,38,Groceries,4,360,1440,1440
TXN08474,2024-06-16,CUST084,Female,38,Beauty,3,290,870,870
TXN08475,2023-05-30,CUST084,Female,38,Beauty,2,259,518,518
TXN08476,2024-02-24,CUST084,Female,38,Clothing,1,253,253,253
TXN08477,2023-08-05,CUST084,Female,38,Groceries,2,449,898,898
TXN08478,2022-04-28,CUST084,Female,38,Groceries,1,192,192,192
TXN08479,2024-05-13,CUST084,Female,38,Clothing,1,158,158,158
TXN08480,2023-12-06,CUST084,Female,38,Clothing,1,889,889,889
TXN08481,2022-12-13,CUST084,Female,38,Electronics,2,632,1264,1264
TXN08482,2023-09-10,CUST084,Female,38,Clothing,4,376,1504,1504
TXN08483,2023-10-17,CUST084,Female,38,Groceries,5,300,1500,1500
TXN08484,2022-09-17,CUST084,Female,38,Beauty,2,247,494,494
TXN08485,2022-01-23,CUST084,Female,38,Clothing,3,253,759,759
TXN08486,2023-04-11,CUST084,Female,38,Electronics,1,280,280,280
TXN08487,2024-05-05,CUST084,Female,38,Sports,2,386,772,772
TXN08488,2022-05-12,CUST084,Female,38,Clothing,4,344,1376,1376
TXN08489,2022-05-15,CUST084,Female,38,Clothing,1,510,510,510
TXN08490,2024-06-02,CUST084,Female,38,Sports,4,416,1664,1664
TXN08491,2023-10-22,CUST084,Female,38,Beauty,1,758,758,758
TXN08492,2023-08-05,CUST084,Female,38,Sports,2,949,1898,1898
TXN08493,2022-12-20,CUST084,Female,38,Clothing,5,595,2975,2975
TXN08494,2022-06-10,CUST084,Female,38,Beauty,4,690,2760,2760
TXN08495,2023-12-28,CUST084,Female,38,Beauty,3,412,1236,1236
TXN08496,2023-04-21,CUST084,Female,38,Clothing,3,394,1182,1182
TXN08497,2024-02-29,CUST084,Female,38,Clothing,5,342,1710,1710
TXN08498,2022-02-22,CUST084,Female,38,Electronics,1,480,480,480
TXN08499,2024-05-05,CUST084,Female,38,Sports,5,30,150,150
TXN08500,2022-02-28,CUST084,Female,38,Beauty,2,836,1672,1672
TXN08501,2023-12-29,CUST084,Female,38,Beauty,3,449,1347,1347
TXN08502,2022-10-20,CUST084,Female,38,Groceries,2,966,1932,1932
TXN08503,2023-10-16,CUST084,Female,38,Beauty,1,616,616,616
